employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,vol_exit_date,left,tenure_m_at_ref,last_rating,last_goal,last_promo_rec,n_reviews,n_promo_recs,repeat_promo_rec,ever_promo_rec,eligible_never_rec,goal_delta,surveyed,responded,non_responder,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,eng_index,d_manager_effectiveness,d_career_development,d_recognition,hist_response_rate,mgr_span,ref_date
E06183,Matthew Adams,2012-12-07,,active,Technology,Technology,3,"Senior Manager, Technology",190300.0,0.97,Male,45-49,Anglo-Australian,Part-time,False,False,E07297,referral,NovaCorp-Origin,WorkdayHR,63.0,159,False,,0,142.5755584756899,Meets Expectations,59.6,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,5.0,2024-10-25
E06184,Michelle Harris,2012-12-10,2024-11-26,departed,Retail Banking,Management,1,Team Leader,135600.0,0.93,Female,50-54,Anglo-Australian,Full-time,False,False,E02199,direct,NovaCorp-Origin,WorkdayHR,77.0,145,False,2024-11-26,1,142.47700394218134,Outstanding,85.2,False,1.0,0.0,0,0,0,0.0,True,True,0,1.2,1.2,2.23,1.87,2.41,1.27,2.38,5.0,2.1950000000000003,-1.6700000000000002,-0.3899999999999997,-0.040000000000000036,1.0,2.0,2024-10-25
E06185,Colleen Martin,2012-12-12,,active,Risk & Compliance,Risk-Compliance,1,Risk Analyst,99900.0,1.02,Female,50-54,Anglo-Australian,Full-time,False,False,E02450,referral,NovaCorp-Origin,WorkdayHR,37.0,158,False,,0,142.41130091984232,High Performer,78.1,False,1.0,0.0,0,0,0,0.0,True,True,0,3.32,2.6,3.92,3.37,3.49,4.42,3.13,2.3,3.31875,0.3899999999999997,1.02,-0.07000000000000028,1.0,2.0,2024-10-25
E06186,Courtney Nguyen,2012-12-12,,active,Technology,Client-Advisory,1,Adviser,112200.0,0.92,Female,35-39,Anglo-Australian,Full-time,False,False,E03004,acquisition,NovaCorp-Origin,WorkdayHR,72.0,158,False,,0,142.41130091984232,Meets Expectations,57.5,False,1.0,0.0,0,0,0,0.0,True,True,0,3.6,3.11,5.0,4.84,4.04,3.78,4.26,3.75,4.0475,0.06000000000000005,0.8599999999999999,0.25,0.6666666666666666,2.0,2024-10-25
E06187,Douglas Smith,2012-12-15,,active,Risk & Compliance,Client-Advisory,3,"Senior Manager, Risk & Compliance",217400.0,0.98,Male,40-44,Anglo-Australian,Full-time,False,False,E06635,agency,NovaCorp-Origin,WorkdayHR,47.0,158,False,,0,142.31274638633377,High Performer,67.9,True,1.0,1.0,0,1,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,8.0,2024-10-25
E06189,Kathy Hull,2012-12-18,,active,Technology,Management,1,Administration Officer,68400.0,0.95,Female,35-39,East Asian,Full-time,False,False,E02445,direct,NovaCorp-Origin,WorkdayHR,37.0,158,False,,0,142.21419185282522,Below Expectations,30.1,False,1.0,0.0,0,0,0,0.0,True,True,0,3.19,3.97,2.37,3.2,1.94,3.98,3.1,3.11,3.1075,0.23999999999999977,-0.5599999999999996,0.3700000000000001,1.0,2.0,2024-10-25
E06190,Christopher Johnson,2012-12-18,,active,Technology,Risk-Compliance,1,Senior Risk Analyst,118500.0,0.93,Male,35-39,Anglo-Australian,Full-time,False,False,E00034,direct,NovaCorp-Origin,WorkdayHR,16.0,158,False,,0,142.21419185282522,Meets Expectations,57.2,False,1.0,0.0,0,0,0,0.0,True,True,0,3.59,3.24,3.28,2.27,2.84,1.0,3.08,2.14,2.6799999999999997,0.5800000000000001,-0.52,1.0499999999999998,1.0,4.0,2024-10-25
E06192,Katie Dickson,2012-12-19,,active,Technology,Risk-Compliance,1,Senior Risk Analyst,130800.0,1.0,Female,50-54,South Asian,Part-time,False,False,E09824,referral,NovaCorp-Origin,WorkdayHR,64.0,158,False,,0,142.1813403416557,Meets Expectations,56.9,False,1.0,0.0,0,0,0,0.0,True,True,0,5.0,2.59,3.6,4.59,2.6,3.38,3.15,3.05,3.495,0.7999999999999998,0.29000000000000004,1.99,0.6666666666666666,10.0,2024-10-25
E06193,Karen Stone,2012-12-20,,active,Retail Banking,Operations-Processing,1,Senior Analyst,122800.0,1.08,Female,40-44,Anglo-Australian,Full-time,False,False,E03672,graduate,NovaCorp-Origin,WorkdayHR,64.0,158,False,,0,142.1484888304862,High Performer,76.7,False,1.0,0.0,0,0,0,0.0,True,True,0,3.42,3.34,3.8,1.92,2.99,2.83,4.05,2.16,3.06375,0.77,-0.8200000000000003,1.0999999999999996,0.6666666666666666,11.0,2024-10-25
E06194,Dr. Paige Moran,2012-12-20,,active,Insurance,Management,1,Team Leader,125700.0,0.99,Female,40-44,Anglo-Australian,Casual,False,False,E09502,agency,NovaCorp-Origin,WorkdayHR,22.0,158,False,,0,142.1484888304862,Meets Expectations,63.4,False,1.0,0.0,0,0,0,0.0,True,True,0,2.2,2.79,3.9,1.0,3.5,1.76,3.55,2.57,2.65875,0.29000000000000026,0.0,0.18999999999999995,1.0,5.0,2024-10-25
E06195,Cheryl Anderson,2012-12-22,,active,Executive Leadership,Management,1,Coordinator,109500.0,1.01,Female,45-49,Anglo-Australian,Full-time,False,False,E08985,direct,NovaCorp-Origin,WorkdayHR,87.0,158,False,,0,142.08278580814718,Meets Expectations,72.3,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.0,0.0,0.0,0.5,16.0,2024-10-25
E06196,Sean Green,2012-12-23,,active,Retail Banking,Risk-Compliance,1,Senior Risk Analyst,137100.0,1.06,Male,40-44,Anglo-Australian,Full-time,False,False,E11086,direct,NovaCorp-Origin,WorkdayHR,30.0,158,False,,0,142.04993429697765,High Performer,80.8,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,-0.2999999999999998,0.3099999999999996,0.3399999999999994,1.0,4.0,2024-10-25
E06197,Eric Kelley,2012-12-23,,active,Retail Banking,Operations-Processing,1,Analyst,101600.0,0.97,Male,50-54,Southeast Asian,Part-time,False,False,E00766,referral,NovaCorp-Origin,WorkdayHR,74.0,158,False,,0,142.04993429697765,Meets Expectations,65.6,False,1.0,0.0,0,0,0,0.0,True,True,0,2.57,2.42,3.25,3.57,3.05,2.4,4.43,2.59,3.035,0.5099999999999998,0.8299999999999996,1.25,1.0,3.0,2024-10-25
E06198,Wanda Harris,2013-01-01,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",156000.0,1.09,Female,50-54,Anglo-Australian,Full-time,False,True,E03672,agency,NovaCorp-Origin,WorkdayHR,30.0,158,False,,0,141.75427069645204,Meets Expectations,56.7,False,1.0,0.0,0,0,1,0.0,True,True,0,2.36,3.52,2.27,3.01,3.96,4.13,1.85,3.28,3.0475,-0.3200000000000003,-0.2100000000000004,1.15,1.0,11.0,2024-10-25
E06199,Perry Taylor,2013-01-02,,active,Risk & Compliance,Risk-Compliance,1,Risk Analyst,93200.0,0.93,Male,30-34,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E11546,direct,NovaCorp-Origin,WorkdayHR,20.0,158,False,,0,141.7214191852825,Meets Expectations,62.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.76,3.91,2.39,2.37,3.29,3.2,3.43,4.06,3.30125,0.029999999999999805,-0.23999999999999977,-0.54,0.6666666666666666,1.0,2024-10-25
E06201,Dr. Paul Stanley,2013-01-07,,active,Retail Banking,Management,1,Coordinator,85300.0,0.9,Male,45-49,Anglo-Australian,Full-time,True,False,E02396,direct,NovaCorp-Origin,WorkdayHR,34.0,158,False,,0,141.55716162943494,Meets Expectations,54.7,False,1.0,0.0,0,0,0,0.0,True,True,0,2.9,1.25,4.18,2.78,2.05,2.75,3.67,5.0,3.0725,-0.71,-0.5100000000000002,0.5699999999999998,1.0,1.0,2024-10-25
E06202,Julie Beltran,2013-01-07,,active,Corporate Operations,Management,1,Administration Officer,76500.0,1.0,Female,40-44,East Asian,Full-time,False,False,E11771,agency,NovaCorp-Origin,WorkdayHR,83.0,158,False,,0,141.55716162943494,Meets Expectations,62.3,False,1.0,0.0,0,0,0,0.0,True,True,0,4.36,3.12,4.5,2.8,3.83,3.47,1.08,2.95,3.2637500000000004,0.25,-0.6800000000000002,0.5099999999999998,1.0,2.0,2024-10-25
E06203,Brenda Morris,2013-01-08,,active,Wealth Management,Risk-Compliance,1,Compliance Officer,71400.0,1.06,Female,45-49,Anglo-Australian,Full-time,False,False,E13955,agency,NovaCorp-Origin,WorkdayHR,74.0,158,False,,0,141.52431011826545,Meets Expectations,66.4,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,-0.47999999999999954,-0.3799999999999999,0.009999999999999787,0.6666666666666666,4.0,2024-10-25
E06204,Jose Abbott,2013-01-09,,active,Technology,Client-Advisory,2,"Manager, Technology",146700.0,0.95,Male,40-44,Southeast Asian,Full-time,False,False,E02377,referral,NovaCorp-Origin,WorkdayHR,16.0,157,False,,0,141.49145860709592,Meets Expectations,64.3,False,1.0,0.0,0,0,0,0.0,True,True,0,3.17,3.94,4.68,4.05,2.38,5.0,2.22,3.5,3.6175,-0.33000000000000007,0.79,0.20999999999999996,1.0,12.0,2024-10-25
E06205,Justin Shelton,2013-01-11,,active,Insurance,Operations-Processing,1,Processing Officer,79000.0,1.03,Male,40-44,Anglo-Australian,Full-time,False,True,E05954,agency,NovaCorp-Origin,WorkdayHR,14.0,157,False,,0,141.4257555847569,Meets Expectations,60.3,False,1.0,0.0,0,0,1,0.0,True,True,0,1.44,2.62,4.9,4.23,3.83,3.0,1.95,3.28,3.15625,-1.5500000000000003,-0.15999999999999925,2.1500000000000004,1.0,2.0,2024-10-25
E06206,Jacob Watson,2013-01-13,,active,Insurance,Corporate-Support,1,Senior Specialist,125400.0,0.99,Male,40-44,Anglo-Australian,Full-time,False,False,E01807,direct,NovaCorp-Origin,WorkdayHR,78.0,157,False,,0,141.36005256241788,Meets Expectations,61.5,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,7.0,2024-10-25
E06207,Erica Morris,2013-01-16,,active,Insurance,Management,1,Coordinator,89100.0,0.92,Female,45-49,Anglo-Australian,Full-time,False,False,E08016,referral,NovaCorp-Origin,WorkdayHR,40.0,157,False,,0,141.26149802890933,Outstanding,99.4,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,-0.1299999999999999,0.21999999999999975,0.6699999999999999,0.6666666666666666,4.0,2024-10-25
E06208,Carol Baker,2013-01-17,,active,Risk & Compliance,Technology,1,Engineer,107800.0,0.85,Female,40-44,Anglo-Australian,Full-time,False,True,E01098,direct,NovaCorp-Origin,WorkdayHR,38.0,157,False,,0,141.2286465177398,Meets Expectations,46.2,False,1.0,0.0,0,0,1,0.0,True,True,0,3.12,3.93,1.84,2.06,2.47,1.95,1.72,4.31,2.675,-0.54,-0.98,0.08000000000000007,1.0,1.0,2024-10-25
E06209,Michael Burton,2013-01-18,,active,Technology,Client-Advisory,1,Client Service Officer,83100.0,0.99,Male,35-39,South Asian,Full-time,False,False,E02961,agency,NovaCorp-Origin,WorkdayHR,18.0,157,False,,0,141.1957950065703,Meets Expectations,64.2,False,1.0,0.0,0,0,0,0.0,True,True,0,4.23,3.8,3.77,1.56,3.85,5.0,4.89,4.98,4.01,1.2300000000000004,-0.9699999999999998,0.040000000000000036,1.0,1.0,2024-10-25
E06210,David Oconnor,2013-01-19,2025-08-13,departed,Risk & Compliance,Corporate-Support,2,"Manager, Risk & Compliance",157500.0,0.89,Male,50-54,South Asian,Full-time,False,False,E13967,referral,NovaCorp-Origin,WorkdayHR,27.0,152,False,2025-08-13,1,141.16294349540078,Meets Expectations,60.7,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,-0.7800000000000002,-0.8999999999999999,-0.21999999999999975,0.6666666666666666,8.0,2024-10-25
E06211,Phillip Davis,2013-01-19,,active,Risk & Compliance,Client-Advisory,1,Client Service Officer,82000.0,0.96,Male,45-49,Anglo-Australian,Full-time,False,False,E02807,direct,NovaCorp-Origin,WorkdayHR,20.0,157,False,,0,141.16294349540078,Meets Expectations,57.3,False,1.0,0.0,0,0,0,0.0,True,True,0,2.81,2.77,2.92,2.7,2.35,3.29,2.88,3.87,2.94875,-1.56,0.2400000000000002,-0.3200000000000003,0.6666666666666666,3.0,2024-10-25
E06212,Madison Vargas,2013-01-20,,active,Technology,Operations-Processing,1,Analyst,88900.0,0.95,Female,40-44,Southeast Asian,Full-time,False,False,E03311,referral,NovaCorp-Origin,WorkdayHR,71.0,157,False,,0,141.13009198423126,Meets Expectations,67.7,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.019999999999999574,0.10000000000000009,-0.20999999999999996,0.6666666666666666,1.0,2024-10-25
E06213,Mark Nelson,2013-01-20,,active,Risk & Compliance,Technology,1,Senior Engineer,139300.0,0.97,Male,35-39,Anglo-Australian,Full-time,False,False,E00567,direct,NovaCorp-Origin,WorkdayHR,16.0,157,False,,0,141.13009198423126,High Performer,71.0,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.27000000000000046,0.13999999999999968,0.0,1.0,5.0,2024-10-25
E06216,Kristen Smith,2013-01-24,,active,Retail Banking,Operations-Processing,1,Processing Officer,79400.0,1.03,Female,30-34,Anglo-Australian,Full-time,False,False,E14236,referral,NovaCorp-Origin,WorkdayHR,74.0,157,False,,0,140.9986859395532,Meets Expectations,57.2,False,1.0,0.0,0,0,0,0.0,True,True,0,4.43,3.87,1.0,4.09,3.24,2.74,4.25,2.98,3.325,0.5799999999999996,0.29000000000000004,-1.6099999999999999,1.0,7.0,2024-10-25
E06217,Melissa Davis,2013-01-25,,active,Technology,Technology,1,Junior Developer,77300.0,1.04,Female,40-44,Anglo-Australian,Full-time,False,False,E12058,agency,NovaCorp-Origin,WorkdayHR,17.0,157,False,,0,140.9658344283837,Meets Expectations,64.7,False,1.0,0.0,0,0,0,0.0,True,True,0,2.76,4.86,5.0,4.35,2.88,2.73,4.08,3.6,3.7824999999999998,-0.54,0.15999999999999925,0.16999999999999993,0.6666666666666666,2.0,2024-10-25
E06218,Andrea Wagner,2013-01-27,,active,Wealth Management,Operations-Processing,3,"Senior Manager, Wealth Management",198500.0,0.94,Female,45-49,South Asian,Casual,False,True,E02897,agency,NovaCorp-Origin,WorkdayHR,61.0,157,False,,0,140.90013140604466,Outstanding,85.3,True,1.0,1.0,0,1,0,0.0,True,False,1,,,,,,,,,,-0.20000000000000018,-0.08999999999999986,-0.45999999999999996,0.6666666666666666,8.0,2024-10-25
E06221,Tom Sanders,2013-02-01,,active,Wealth Management,Corporate-Support,1,Specialist,89300.0,0.88,Male,35-39,Anglo-Australian,Full-time,True,False,E03036,agency,NovaCorp-Origin,WorkdayHR,81.0,157,False,,0,140.7358738501971,High Performer,74.2,True,1.0,1.0,0,1,0,0.0,True,True,0,2.74,1.99,4.08,4.13,3.23,4.67,3.3,4.5,3.58,-0.1499999999999999,0.69,0.25,0.6666666666666666,4.0,2024-10-25
E06222,Angela Kaufman,2013-02-07,,active,Insurance,Risk-Compliance,1,Senior Risk Analyst,144700.0,0.98,Female,50-54,Anglo-Australian,Part-time,False,True,E02470,agency,NovaCorp-Origin,WorkdayHR,89.0,157,False,,0,140.53876478318003,Meets Expectations,71.0,False,1.0,0.0,0,0,1,0.0,False,,0,,,,,,,,,,0.2400000000000002,-1.0299999999999998,0.2599999999999998,1.0,5.0,2024-10-25
E06223,Chad Romero,2013-02-08,,active,Technology,Corporate-Support,1,Graduate,77100.0,1.04,Male,30-34,Maori/Aboriginal & Torres Strait Islander,Fixed-term,False,False,E13526,agency,NovaCorp-Origin,WorkdayHR,22.0,156,False,,0,140.5059132720105,Meets Expectations,64.2,False,1.0,0.0,0,0,0,0.0,True,True,0,2.34,2.44,3.23,2.98,2.31,4.05,2.82,1.79,2.7449999999999997,-0.8600000000000003,-0.26000000000000023,-0.5899999999999999,0.6666666666666666,2.0,2024-10-25
E06224,Anthony Mueller,2013-02-08,,active,Technology,Technology,1,Senior Engineer,143400.0,1.01,Male,30-34,East Asian,Full-time,False,False,E03222,direct,NovaCorp-Origin,WorkdayHR,19.0,156,False,,0,140.5059132720105,Meets Expectations,74.7,False,1.0,0.0,0,0,0,0.0,True,True,0,5.0,4.92,5.0,4.13,3.57,3.28,3.71,3.02,4.078749999999999,0.7300000000000004,1.0099999999999998,0.9199999999999999,0.6666666666666666,11.0,2024-10-25
E06225,Natasha Simpson,2013-02-08,,active,Insurance,Client-Advisory,1,Client Service Officer,82300.0,1.0,Female,35-39,Anglo-Australian,Full-time,False,True,E11693,acquisition,NovaCorp-Origin,WorkdayHR,50.0,156,False,,0,140.5059132720105,Meets Expectations,73.5,False,1.0,0.0,0,0,1,0.0,False,,0,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,2024-10-25
E06226,Brittany Davis,2013-02-09,,active,Retail Banking,Management,4,"Director, Retail Banking",278800.0,0.95,Female,35-39,Pacific Islander,Full-time,False,False,E14395,graduate,NovaCorp-Origin,WorkdayHR,60.0,156,False,,0,140.473061760841,Meets Expectations,71.8,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.2400000000000002,0.23999999999999977,0.33999999999999986,0.6666666666666666,2.0,2024-10-25
E06227,Bobby Paul,2013-02-12,,active,Technology,Operations-Processing,1,Senior Analyst,125500.0,0.9,Male,40-44,Anglo-Australian,Full-time,False,True,E13078,agency,NovaCorp-Origin,WorkdayHR,26.0,156,False,,0,140.37450722733246,Meets Expectations,60.3,False,1.0,0.0,0,0,1,0.0,True,True,0,1.98,3.46,1.92,3.05,3.8,3.26,3.27,3.45,3.02375,-1.2200000000000002,0.5599999999999996,-1.5700000000000003,1.0,3.0,2024-10-25
E06229,Scott Jones,2013-02-15,,active,Retail Banking,Technology,1,Senior Engineer,119700.0,0.94,Male,45-49,South Asian,Full-time,False,False,E01876,agency,NovaCorp-Origin,WorkdayHR,17.0,156,False,,0,140.2759526938239,Outstanding,100.0,True,1.0,1.0,0,1,0,0.0,True,True,0,4.06,2.99,4.58,4.92,4.68,4.12,2.96,3.37,3.96,-0.5600000000000005,-0.07000000000000028,0.71,1.0,2.0,2024-10-25
E06230,Dustin Fisher,2013-02-21,,active,Insurance,Client-Advisory,1,Senior Adviser,124200.0,0.93,Male,40-44,Anglo-Australian,Part-time,True,True,E14493,agency,NovaCorp-Origin,WorkdayHR,18.0,156,False,,0,140.07884362680682,High Performer,77.4,False,1.0,0.0,0,0,1,0.0,True,True,0,4.85,3.22,4.77,1.71,3.64,3.54,2.22,1.75,3.2125000000000004,-0.10000000000000053,-0.15000000000000013,1.9499999999999997,1.0,15.0,2024-10-25
E06232,Emily Turner,2013-02-22,,active,Risk & Compliance,Client-Advisory,1,Adviser,90000.0,0.92,Female,30-34,Anglo-Australian,Full-time,False,True,E08052,acquisition,NovaCorp-Origin,WorkdayHR,66.0,156,False,,0,140.04599211563732,Meets Expectations,62.6,False,1.0,0.0,0,0,1,0.0,True,True,0,3.18,3.03,3.37,3.42,3.46,3.51,3.37,3.11,3.30625,-0.7599999999999998,0.9100000000000001,-0.25,0.6666666666666666,1.0,2024-10-25
E06233,Rodney Lewis,2013-02-23,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",118700.0,1.04,Male,50-54,Anglo-Australian,Full-time,False,False,E12049,direct,NovaCorp-Origin,WorkdayHR,43.0,156,False,,0,140.0131406044678,Meets Expectations,52.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.54,4.08,5.0,4.58,4.64,3.91,3.9,5.0,4.331250000000001,-0.10999999999999988,-0.17999999999999972,0.2999999999999998,0.6666666666666666,4.0,2024-10-25
E06234,Casey Beck,2013-02-24,,active,Technology,Operations-Processing,1,Analyst,87700.0,0.92,Male,35-39,Anglo-Australian,Full-time,False,False,E06460,direct,NovaCorp-Origin,WorkdayHR,67.0,156,False,,0,139.9802890932983,Below Expectations,34.0,False,1.0,0.0,0,0,0,0.0,True,True,0,3.56,5.0,4.45,4.33,4.84,3.21,4.06,3.82,4.15875,0.040000000000000036,-0.6699999999999999,0.3200000000000003,1.0,8.0,2024-10-25
E06235,Michelle Shepherd,2013-03-01,,active,Technology,Management,1,Coordinator,110700.0,1.01,Female,35-39,European (non-Anglo),Fixed-term,False,False,E01305,direct,NovaCorp-Origin,WorkdayHR,56.0,156,False,,0,139.81603153745073,Below Expectations,38.3,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.5700000000000003,-0.040000000000000036,-0.20999999999999996,1.0,1.0,2024-10-25
E06236,John Miller,2013-03-05,,active,Technology,Operations-Processing,1,Senior Analyst,122600.0,1.01,Male,40-44,Anglo-Australian,Part-time,False,False,E09517,agency,NovaCorp-Origin,WorkdayHR,45.0,156,False,,0,139.68462549277265,Meets Expectations,62.2,False,1.0,0.0,0,0,0,0.0,True,True,0,3.48,2.78,3.89,2.73,3.32,4.48,3.76,3.38,3.4775,-0.2799999999999998,-0.3700000000000001,-0.06999999999999984,0.6666666666666666,1.0,2024-10-25
E06237,Jeff Williamson,2013-03-05,,active,Retail Banking,Operations-Processing,1,Senior Analyst,129500.0,1.06,Male,50-54,Anglo-Australian,Full-time,False,False,E13126,agency,NovaCorp-Origin,WorkdayHR,19.0,156,False,,0,139.68462549277265,Outstanding,91.2,False,1.0,0.0,0,0,0,0.0,True,True,0,4.71,4.95,4.16,5.0,4.48,3.97,5.0,4.41,4.585,1.0299999999999998,0.4299999999999997,-0.8399999999999999,1.0,2.0,2024-10-25
E06238,Denise Fuller,2013-03-06,,active,Risk & Compliance,Client-Advisory,1,Client Service Officer,56000.0,0.96,Female,35-39,Anglo-Australian,Full-time,False,True,E12413,agency,NovaCorp-Origin,WorkdayHR,60.0,156,False,,0,139.65177398160316,Below Expectations,39.8,False,1.0,0.0,0,0,1,0.0,True,False,1,,,,,,,,,,-1.2800000000000002,-0.3700000000000001,-0.9899999999999998,0.6666666666666666,5.0,2024-10-25
E06239,Patricia Hamilton,2013-03-07,,active,Technology,Operations-Processing,1,Analyst,108900.0,0.98,Female,40-44,Middle Eastern,Fixed-term,False,True,E09807,agency,NovaCorp-Origin,WorkdayHR,82.0,156,False,,0,139.61892247043363,High Performer,81.1,False,1.0,0.0,0,0,1,0.0,True,True,0,4.44,2.97,4.7,2.62,3.85,3.77,3.05,2.93,3.5412500000000002,0.15000000000000036,-0.6699999999999999,-0.2999999999999998,0.6666666666666666,1.0,2024-10-25
E06242,Mr. Christopher Bennett PhD,2013-03-09,,active,Corporate Operations,Client-Advisory,3,"Senior Manager, Corporate Operations",228900.0,1.0,Male,35-39,Southeast Asian,Full-time,False,True,E06388,agency,NovaCorp-Origin,WorkdayHR,69.0,156,False,,0,139.5532194480946,Meets Expectations,54.2,False,1.0,0.0,0,0,1,0.0,True,True,0,2.56,3.07,2.42,2.58,1.95,3.61,3.12,3.23,2.8175,-0.23999999999999977,-0.4299999999999997,0.3900000000000001,1.0,7.0,2024-10-25
E06243,Jesus King,2013-03-14,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",191300.0,1.06,Male,45-49,Anglo-Australian,Full-time,False,True,E11308,direct,NovaCorp-Origin,WorkdayHR,20.0,155,False,,0,139.38896189224704,Meets Expectations,48.6,False,1.0,0.0,0,0,1,0.0,True,True,0,4.53,3.19,4.87,3.26,3.49,3.67,2.71,3.98,3.7125,-0.46999999999999975,0.2699999999999996,1.2800000000000002,0.6666666666666666,10.0,2024-10-25
E06244,Sandra Kirby,2013-03-14,,active,Insurance,Technology,1,Junior Developer,73300.0,0.94,Female,30-34,Anglo-Australian,Casual,False,False,E10357,referral,NovaCorp-Origin,WorkdayHR,78.0,155,False,,0,139.38896189224704,High Performer,86.2,False,1.0,0.0,0,0,0,0.0,True,True,0,1.19,3.37,1.65,2.61,3.29,3.58,4.9,2.28,2.85875,-0.20999999999999996,0.040000000000000036,-0.16000000000000014,1.0,1.0,2024-10-25
E06245,Ashley Scott,2013-03-15,,active,Risk & Compliance,Client-Advisory,1,Adviser,88100.0,0.92,Female,45-49,Anglo-Australian,Full-time,False,True,E00442,direct,NovaCorp-Origin,WorkdayHR,37.0,155,False,,0,139.3561103810775,High Performer,74.0,True,1.0,1.0,0,1,0,0.0,True,True,0,2.23,1.99,3.1,4.0,2.08,3.59,3.74,3.36,3.01125,-0.06000000000000005,1.0499999999999998,0.6099999999999999,1.0,4.0,2024-10-25
E06246,Jerry Pacheco,2013-03-16,,active,Risk & Compliance,Corporate-Support,3,"Senior Manager, Risk & Compliance",181900.0,1.0,Male,45-49,Anglo-Australian,Full-time,False,False,E12949,direct,NovaCorp-Origin,WorkdayHR,79.0,155,False,,0,139.32325886990802,Meets Expectations,70.0,False,1.0,0.0,0,0,0,0.0,True,True,0,3.83,3.38,4.2,4.24,3.14,4.14,4.22,5.0,4.018750000000001,-0.7299999999999995,0.20999999999999996,-0.16000000000000014,1.0,7.0,2024-10-25
E06247,Michelle Krause,2013-03-18,,active,Retail Banking,Risk-Compliance,1,Senior Risk Analyst,119200.0,1.06,Female,35-39,Anglo-Australian,Full-time,False,False,E04248,agency,NovaCorp-Origin,WorkdayHR,32.0,155,False,,0,139.257555847569,Meets Expectations,65.2,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.33000000000000007,-0.5300000000000002,0.17999999999999972,0.6666666666666666,2.0,2024-10-25
